post_id,predicted_tense,verbatim_example,true_tense
4x5tju,0,,0
4xfdei,0,None,0
4xolj8,0,None,0
4xth55,0,,0
4xwgnk,0,None,0
4y60d1,0,None,0
4yd4cu,0,,0
4zfsrv,0,,0
50eob3,0,,0
50fctm,0,,0
50r0kv,0,,0
50uqqk,0,,0
51jogj,0,,0
51mlcc,0,,0
52f0y8,1,still in acute withdrawal,0
52mzs8,0,,0
52no2p,0,None,0
52qzf0,0,None,0
60lats,0,None,0
651szn,0,,0
6th6ut,0,,0
6toxjp,0,None,0
722d29,0,None,0
1k5gaz,0,,0
1lmluc,1,I'm actually nodding.,0
1m1di0,1,I recently ran into the new opanas and read a lot about using a dremel to break them into powder and snort.,0
1ni8o7,0,,0
1vp1ae,0,,0
1wquz1,0,,0
1xeg63,0,,0
1zqlhf,0,,0
23pv38,0,,0
23vo4z,0,,0
25wok0,0,,0
25xrjo,0,,0
27hc44,0,,0
29pe97,0,,0
2b0q0j,0,,0
2c7h7s,0,,0
2o3xge,0,,0
2ocg89,1,I OD'd tonight. First time I ever had.. and last time if ever will.,0
2xnxmu,0,,0
36cxa9,0,,0
5sb0ez,0,I am still a slave to the beast.,0
5thap3,0,,0
5ura51,0,,0
5v9njc,0,,0
64ohbl,0,,0
65nbjs,0,,0
1peg8y,1,I have been using for the past 2 months and need to get clean.,0
1rpx11,1,I have been using for the past 4 months,0
1s505e,0,None,0
1s80yh,0,,0
1sez54,1,"I luckily I haven't used since yesterday, took some Vikes, about 20mg of them, it fended off the H w/d but now after they wore off the depression really hits hard",0
2522nd,0,None,0
27ilju,0,,0
27q7rn,0,,0
2cgdn8,1,"I was in hardcore, white knuckle, cold turkey withdrawal(puking, shitting, cold sweats, can't get comfortable, etc).",0
2gyhsa,1,I mean at this point I've used everyday for a week and now get withdrawals again.,0
2o8onl,1,Using was fun. This is my weakness.,0
2qinso,1,"I've come to terms with my past, I no longer have that shame that comes with realizing that I am indeed an Addict, with a capital A.",0
53g3xm,1,I was detoxing off suboxone. I was on Sub maint. for 4 months prior. I was dopesick the entire month in rehab.,0
8fwt2u,0,None,0
8je6i3,0,None,0
8k1ipv,0,None,0
8k1k5h,1,I caught myself abusing them.,0
8l6lf1,0,,0
94hw0w,0,,0
99v50z,0,,0
9ty9nh,0,None,0
a9vnxz,1,The last few nights I've woken up gasping for air in a total panic for no reason at all.,0
ah3b4a,1,"Since getting clean, I've had extreme anxiety and frequent headaches.",0
btujsy,1,"I was only using short acting pain pills, no heroin or methadone, albeit I was using norco/codeien for about 4 years prior.",1
bz8m4u,1,"I've been through benzo, opiate, and gabapentin withdrawl",0
5zufu4,0,,0
6onjd6,0,None,0
6ooeq0,0,None,0
6q4a92,0,None,0
6qgu9j,1,"I'm eating 20 mix of pills (clonodine, diazepam, visteril, tylonal and whatever helps until my dealer wakes up) and that barely keeps the WD at bay.",0
6r08x3,0,None,0
6tjed3,0,None,0
6vtbvd,0,,0
6ycv55,0,None,0
6zysjf,0,None,0
70fisp,0,None,0
7bvqvj,0,,0
7k3g81,0,None,0
8b1hh0,0,None,0
8h9u39,1,I finally got off of dope using a sub taper. Coming up on 6 months clean from heroin/fent.,1
3x916d,0,,0
3y8uqq,0,,0
3yo8bf,0,,0
431q6i,1,"7 hours after ingesting 90mg of oxy, I am knee deep in fucking withdrawals.",0
456ewl,0,None,0
45afjw,0,None,0
4g8w0z,0,None,0
4hv25r,1,"When we try to kick the habit, we become physically ill. (Albeit cruel & unusual punishment for taking a step in the right direction) Now the illness itself is uncomfortable at best, & miserable at worst.",0
4zos1m,0,,0
5sl9q2,1,I remember being happy every single day.,0
60a2qw,0,,0
8vcvnf,1,I have been off opiates for 3 years now thanks to kratom & a shit-load of willpower.,0
bnfbis,1,I am long since clean.,0
6213cc,1,"I'll be out of drugs tomorrow, as my only supplier was my uncle.",0
65x0y0,0,None,0
68tugp,0,None,0
69rsvb,0,None,0
6ubnhg,1,I quit cold turkey and I don't go to NA/AA. This is my first time quitting in my 8 years of using and I haven't relapsed so far.,0
7b8yd7,1,"I just looked back on a post I made on r/opiates when I was just about to quit fentanyl and it made me kinda sad, kinda happy. Sad because I'll never forget the pain I was feeling during that time...",0
7pbgsj,1,"I can't imagine being out in the rain or snow and experiencing withdrawal, praying that someone will come through or that you can scrounge up enough money to pick up and not be sick.",0
95s5im,1,I have 16 months clean as of Monday,0
yrdfn,0,,0
11t3ai,1,"I blow all my opiates by choice, except of course for the ones that need an oral ROA such as morphine or the new opanas and oxys.",0
13hkwt,1,I did some oxy a day ago before I knew about the test,0
16ksus,0,,0
1gd80o,0,,0
1t80g3,1,72 days in an in-patient facility. I feel like a new person altogether.,0
2h6z88,1,Getting sober was the hardest thing I've ever gone through in my life,0
3hgu09,1,"I was on opiates for about 2 years after my accident, and stupidly decided to quit cold turkey instead of taper off.",0
4tssfz,0,,0
4turk4,0,None,0
4ty1r4,0,,0
4tydti,0,None,0
4uimtr,0,None,0
4vauox,0,,0
57t3eo,0,,0
5d3b6i,1,I'm finally over the worst of WD,0
5nmk3j,1,I've been clean for a few months.,0
5xb5zz,0,,0
68t4xs,0,,0
6eatyc,0,,0
6fbatf,0,None,0
6k1z9f,0,None,0
7a1qci,0,None,0
7r7njn,1,"I've continued to stay clean, I've bought a car and i've dealt with the financial ruin that I have caused.",0
8ci1wf,0,None,0
8reqyf,1,I am on suboxone maintenance but I have been clean from heroin a year on May 22nd.,0
ae2rfw,0,None,0
4o4lrm,1,My sobriety date is 9/14/14! I'm 27 years old.,0
6k6l0e,1,"One of our writers, Johnny, just got a whole year clean",0
75ymwk,0,,0
7ms1qp,0,,0
7q3s1u,1,"We believe that Star Wars is actually super deep, and wrote up this piece on how the Last Jedi relates to being clean and sober.",0
7scuae,1,My good friend Joffrey has been clean for over 5 years,0
7uh5kq,1,7 months,0
7ysc8t,1,he's been clean for about a year now,0
80opg3,0,,0
87xzz2,0,,0
8c0bx7,1,They're both young and have multiple years clean and sober.,0
8ecoun,1,what her journey has been like for the past 4 years!,0
8jefqu,0,,0
ah548w,1,I've been clean and sober for over 4 years.,0
20vf2z,1,i've spoken to two other guys i'm really close to and one says he doesn't believe it because he's known him (aa sponsor) for a few years and said to keep him since it's working.,0
22gu95,1,"i wake up fine and by the evening i'm hurting so hard. part of me knows there is no way i'm fucking this up and part of me says fuck it, it wasn't that bad and it's not like i'm going to get high over it but i am in such mental agony that i almost want to make it stop somehow.",0
2a2vyo,1,five and a half months ain't goin' out like that.,0
2aiuzq,0,,0
2t219z,1,shot dope for the last time January 19th of last year if I am not mistaken.,0
420kus,0,,0
5p3ha3,1,You don't EVER have to get fucked up again. You can get to a place where you won't care to.,0
7v9sgj,1,"I remember when I had nearly 90 days, I thought I would have to kill myself to make the obsession to shoot dope go away.",0
3j7ys7,0,,0
3u5edk,0,,0
3xc2jo,1,"In the months after his death my use spiralled completely out of control, I went from using a couple of times a week to every day, all day, waking up in the middle of the night sick.",0
4l7t84,0,None,0
4nej8v,0,,0
4q4v1a,0,,0
51m0hv,0,,0
54vnx9,1,"I woke up at maybe 1pm feeling like complete shit - sweating profusely, fever, somewhat delirious, just all around sickly and extremely uncomfortable.",0
7lnq2e,1,"I've taken to shooting up in my feet. There's some great veins down there, big ol ropes that I can usually register with 1 or 2 tries.",0
7mvnfn,0,,0
aft1cg,0,"I've leveled off at 60mgs per day and if I wanted it, I'd need a much bigger shot than I used to to feel even a little.",0
2dgcl6,0,,0
2dsyef,0,,0
2ji0c6,0,,0
2l1ir7,0,,0
2lnb5k,0,,0
2tfp54,0,,0
2uwlao,0,,0
2vqj0o,0,,0
2x51r2,1,he was a big dope user back in the day so alot of his songs are about using,0
2yqk8v,0,,0
30j411,0,,0
31le5r,0,,0
31x4d2,0,,0
321w3c,0,,0
32wxna,1,I copped about 15 min later.,0
35ip7o,0,,0
36iaud,0,,0
3a9zzd,0,,0
3arut4,0,,0
3bbq7v,0,,0
3bd3fy,1,I nodded off *RIGHT AWAY*. About a half hour later my alarm goes off and I snapped back.,0
99wqcp,0,,0
9aapzt,0,,0
9c6xez,0,,0
9hktm7,0,,0
9tq12o,0,,0
9yz6dy,0,,0
aep1b6,0,,0
aiii48,0,,0
av8v4r,0,,0
awozxz,0,,0
azcgte,0,,0
b176mz,0,,0
b3mgx6,0,,0
b76t04,0,,0
b78h0j,0,,0
bad5yw,0,,0
bclisc,0,,0
bf6i4s,0,,0
bk2pll,0,,0
bxczdq,1,"This usually only happens when you are intoxicated, as when the body is sober it will naturally reposition itself during sleep.",0
cb9g1c,1,"I just got mine in yesterday, so they are forsure legit.",0
1naxdu,0,None,0
1nij95,1,I thought I was through the hardest parts of physical withdrawals and such.,0
1nu173,1,Typical withdrawals.,0
1pdijm,0,None,0
1q5itf,0,,0
1rzh7m,0,None,0
1sdmc7,0,None,0
1smfyt,0,None,0
1spino,0,None,0
1st6ax,0,None,0
1texc2,0,None,0
1v372o,0,,0
1vuf71,0,None,0
1vxjmy,0,None,0
1wsf9j,0,,0
1xyyz2,0,,0
1ym81n,0,None,0
26l19t,1,I know it's a stupid thing to let fuck me up but ever since it happened I've been freaking out and all I want to do is get loaded.,0
270jse,0,None,0
139cae,0,None,0
3kyrfw,1,I quit a 2 yr heroin habit (snorting) about 2 years ago but still notice I have a slight tolerance.,0
3nbed3,0,,0
3nify8,0,,0
3nqduu,0,,0
3nx8md,0,,0
3o3urm,0,,0
3oi8bd,1,"Every move I made for the next 5 hours or so made me vomit, I couldn't even turn my head without having the urge to puke.",0
3qr720,0,,0
3qrapd,1,"Come to find out, she only insufflated a $10 pack, I've never seen somebody drop like this and didn't think it could happen that easily without using iv administration.",0
60hxnq,0,,0
63of95,0,,0
64t3ja,0,,0
65s7c3,0,,0
660fow,0,,0
667ayt,0,,0
66i1lx,0,And inside is some of the best dope I've ever snorted!,0
66n3zi,0,,0
67365w,0,,0
676662,0,,0
68y8ly,0,,0
9mpfob,0,,0
23oe3c,0,None,0
2euvu7,0,,0
2f3p9p,0,,0
2feg71,0,,0
2g1bpo,0,,0
2g2bau,0,,0
2j9myu,0,,0
2qncjf,1,"before I knew it he was blue and on the floor. Puke was spewing from his nose and mouth, he wasn't breathing and he was blue.",0
2uuhv1,0,,0
2ymkwh,0,,0
3n770r,0,,0
3orp81,0,,0
3qyk6b,0,,0
4me27z,0,,0
7nhw1l,1,I did a massive line of dope and realized that self-loathing never went away...it was just was hiding under an opiate haze.,0
195zqa,0,None,0
19fd8p,0,,0
19fj5o,0,,0
1a13tk,0,,0
1bosyo,0,None,0
1fn2fb,0,,0
1tof60,0,None,0
1tun3q,1,I've been on vivitrol for the past three months so I have been completely clean off opiates since then.,0
1u3k1l,0,,0
1u5c2h,1,I copped 30 bags of some fire dope and a gram of some fishscale from my new plug in the suburbs. Holy shit this batch is fucking amazing.,0
1ua06b,0,,0
211yw4,1,I have 78 days. My longest clean time from heroin...ever!!!,0
2j19lb,1,This time last year I was sitting in inpatient back in the Chicago area.,0
2pkwer,1,I've been clean for almost a year from iv heroin and I remember how hard it was in the beginning and failing multiple times.,0
2puo9a,0,,0
2qhyvn,0,None,0
3a3ier,0,,0
3a3wr9,0,,0
3paytc,0,,0
3pb0qj,0,,0
3vmjm9,0,,0
510t9h,0,,0
537rp3,0,,0
6ibq6s,0,,0
6or7wx,0,,0
2w23fp,1,still dying to just do some drugs.,0
30w7kz,1,"i was freaking out so bad, screaming, begging, crying... apparently in ohio emergency responders don't carry narcan so he was just beating on his chest and checking his pulse.",0
3ce9om,0,,0
3ir7o7,0,,0
3u0p3d,0,,0
3zmmqw,0,,0
40jtor,0,,0
43rva7,0,,0
44jtfb,0,,0
47t6jd,0,,0
4t5tvo,0,None,0
79xohy,0,,0
7iz24v,1,i got clean for a year after eightish years of pill and heroin use.,0
8n5lpd,1,so got our 30 then 100 for free,0
