post_id,predicted_tense,true_tense,verbatim_example,exact_match
4xth55,0,0,,True
4xwgnk,1,0,i know the girl who has them well so i could probably let her know i'm sick and snag one of those,True
4y60d1,1,0,Thinking of coppin again on the weekend for Saturday night because I play a show.,True
4yd4cu,1,0,"I got one to help cope with withdrawal and chip off Heroin, because for some reason I don't feel a craving for Oxy like I do with Heroin and as long as I do a tiny bit of opiate I can usually endure any remaining w/d symptoms.",True
4zfsrv,0,0,,True
50eob3,0,0,None,False
50fctm,0,0,,True
50r0kv,0,0,,True
50uqqk,0,0,None,False
51jogj,0,0,,True
51mlcc,0,0,,True
52f0y8,1,0,still in acute withdrawal,True
52mzs8,1,0,I may finally get off the shit.,True
52no2p,1,0,Right now I'm on day 2 of fentanyl/analog withdrawal.,True
52qzf0,0,0,,True
60lats,1,0,I probably won't be able to afford the suboxone.,True
651szn,1,0,"I'm on track from tapering down from 16mg to 2mg of suboxone daily. My doctor even says that I was stabilized far too high at detox (which is rare from what I hear) and I'm on a taper plan where I drop 2mg per week down to 8 (currently on 10, dropping to 8 tomorrow), and 2mg every 2 weeks after that until I'm down to 2, which I'll probably stay on for a while just as a safety net as I finish getting my life together.",True
6th6ut,1,0,"hypothetically, say i took my last perc 10 at 1am tonight, if i woke up at 10-11am the next day",True
6toxjp,0,0,None,False
722d29,0,0,None,False
1k5gaz,0,0,,True
1lmluc,0,0,,True
1m1di0,0,0,,True
1ni8o7,0,0,,True
1vp1ae,0,0,,True
1wquz1,0,0,None,False
1xeg63,0,0,,True
1zqlhf,1,0,Will chewing on about 1/3 of the fent patch break through? Or is it still best to wait the 24 hours.,False
23pv38,0,0,,True
23vo4z,0,0,None,False
25wok0,0,0,None,False
25xrjo,0,0,,True
27hc44,0,0,,True
29pe97,0,0,,True
2b0q0j,0,0,,True
2c7h7s,0,0,,True
2o3xge,0,0,,True
2ocg89,1,0,I OD'd tonight.,True
2xnxmu,0,0,None,False
36cxa9,0,0,None,False
5sb0ez,0,0,None,False
5thap3,0,0,None,False
5ura51,0,0,None,False
5v9njc,0,0,None,False
64ohbl,0,0,,True
65nbjs,0,0,,True
1peg8y,1,1,I have been using for the past 2 months and need to get clean.,True
1rpx11,1,1,"I have 6 suboxone, 10 Catapres, 1 valium, 1 klonipin and some 50mg trams to get me thru this.",True
1s505e,1,0,I think I will just take some Melatonin and Clonidine tonight and hope for the best! I have a feeling the worst is yet to come.,False
1s80yh,1,0,"I would like to get past w/d and go back to pre-using and stick with the ocassional MDMA experience, therapeutic dosage,  maybe some LSD, which I have been storing in my fridge will help me get in touch with my inner self that I am unable to obtain now.",True
1sez54,1,0,"I want to go to a NA meeting but its snowing like a blizzard and I shoudlnt drive, luckily I havent used since yesterday, took some Vikes, about 20mg of them, it fended off the H w/d",True
2522nd,1,0,I have some sub's I can take so that should help buy still need to wait another 12 hour before I can take it.,True
27ilju,0,0,None,False
27q7rn,0,0,,True
2cgdn8,1,0,"I was in hardcore, white knuckle, cold turkey withdrawal(puking, shitting, cold sweats, can't get comfortable, etc).",True
2gyhsa,1,0,"So, today is Saturday around noon I'm at the 24+ mark and the withdrawals are getting pretty bad.",True
2o8onl,0,0,,True
2qinso,0,0,None,False
53g3xm,0,0,,True
8fwt2u,1,0,I hear the depression lasts month.,True
8je6i3,1,0,"If this is sobriety, I don't know if I'm up for it.",True
8k1ipv,1,0,I've been having a ton of anxiety and have been spacey as fuck.,True
8k1k5h,1,0,my gp gave me gabapentin to help withdrawl three weeks ago and last night i flushed then down the toilet because I caught myself abusing them.,True
8l6lf1,1,0,Hopefully I can get through this mild w/d quickly and I pray tommorow I dont wake up in full blown withdrawl...,True
94hw0w,0,0,,True
99v50z,0,0,,True
9ty9nh,0,0,,True
a9vnxz,0,0,,True
ah3b4a,0,0,None,False
btujsy,0,0,None,False
bz8m4u,0,0,,True
5zufu4,0,1,,True
6onjd6,1,0,I'm going again 6 months later everyday use 2 grams... What to expect? Timeline on things?,False
6ooeq0,1,0,when can I take a 2mg sub where I 100% won't go into WD,True
6q4a92,1,0,I can't wait anymore for him to wake up I can't do it.,True
6qgu9j,1,0,I think I will never even look at a opioid again.,True
6r08x3,1,0,I wake up in severe pain if I haven't used within 12 hours.,True
6tjed3,1,0,How much and what mg and how many hours in between can I dose this stuff to keep withdrawals bearable for a cold turkey from H,True
6vtbvd,1,0,When is it safe to go back to sub and continue where I left off,True
6ycv55,1,0,I'm talking puking and everything so I just went back to what I knew fixed it.,True
6zysjf,0,0,,True
70fisp,1,0,I'm going to try and switch to suboxone once again and I do not want to go into PDWs.,False
7bvqvj,1,0,I went into percip withdrawal nothing crazy just some RLS and anxiety and all that moderate WD.,True
7k3g81,1,0,Is it possible to switch from suboxone to heroin for maybe a few months to come off of the suboxone and come off the heroin since it is a shorter withdrawals,True
8b1hh0,1,0,I AM STILL FAILING a month after the last time I did it,True
8h9u39,0,0,None,False
3x916d,0,0,,True
3y8uqq,0,0,,True
3yo8bf,0,0,,True
431q6i,1,0,"7 hours after ingesting 90mg of oxy, I am knee deep in fucking withdrawals.",True
456ewl,1,0,It is on my mind & will not stop.,True
45afjw,0,0,,True
4g8w0z,1,0,I am finding it extremely overwhelming that I have to work 40 hours a week & simultaneously go through opiate withdrawal.,True
4hv25r,1,0,"When we try to kick the habit, we become physically ill.",True
4zos1m,0,0,None,False
5sl9q2,0,0,,True
60a2qw,0,0,None,False
8vcvnf,0,0,None,False
bnfbis,0,0,,True
6213cc,1,0,"I'll be out of drugs tomorrow, as my only supplier was my uncle.",True
65x0y0,1,0,I still have a bag of pills and some leftover fent in my closet,True
68tugp,0,0,,True
69rsvb,0,0,,True
6ubnhg,0,0,,True
7b8yd7,0,0,None,False
7pbgsj,0,0,,True
95s5im,0,0,None,False
yrdfn,0,0,,True
11t3ai,0,0,,True
13hkwt,1,0,I did some oxy a day ago before I knew about the test,True
16ksus,0,0,,True
1gd80o,0,0,None,False
1t80g3,0,0,None,False
2h6z88,0,0,,True
3hgu09,1,0,"I was on opiates for about 2 years after my accident, and stupidly decided to quit cold turkey instead of taper off.",True
4tssfz,1,0,This is the last time I will go through this.,True
4turk4,0,0,,True
4ty1r4,1,0,It's helped me with wd,True
4tydti,0,0,,True
4uimtr,0,0,,True
4vauox,1,0,what about *second* withdrawal!?,True
57t3eo,0,0,None,False
5d3b6i,0,0,,True
5nmk3j,0,0,,True
5xb5zz,0,0,None,False
68t4xs,0,0,,True
6eatyc,0,0,,True
6fbatf,0,0,,True
6k1z9f,0,0,,True
7a1qci,0,0,None,False
7r7njn,0,0,,True
8ci1wf,0,0,None,False
8reqyf,0,0,,True
ae2rfw,1,0,I have the strongest fucking urge to use today for some reason,True
4o4lrm,0,0,None,False
6k6l0e,0,0,None,False
75ymwk,0,0,None,False
7ms1qp,0,0,None,False
7q3s1u,0,0,None,False
7scuae,0,0,None,False
7uh5kq,0,0,None,False
7ysc8t,0,0,None,False
80opg3,0,0,None,False
87xzz2,0,0,None,False
8c0bx7,0,0,None,False
8ecoun,0,0,None,False
8jefqu,0,0,None,False
ah548w,0,0,None,False
20vf2z,0,0,,True
22gu95,0,0,,True
2a2vyo,0,0,None,False
2aiuzq,0,0,None,False
2t219z,0,0,None,False
420kus,0,0,None,False
5p3ha3,0,0,None,False
7v9sgj,0,0,,True
3j7ys7,0,0,,True
3u5edk,0,0,None,False
3xc2jo,1,0,"In the months after his death my use spiralled completely out of control, I went from using a couple of times a week to every day, all day, waking up in the middle of the night sick.",False
4l7t84,0,0,,True
4nej8v,0,0,,True
4q4v1a,1,0,He was still pale and sweating but now crying from the pain of precipitated w/d.,True
51m0hv,0,0,,True
54vnx9,0,0,,True
7lnq2e,0,0,,True
7mvnfn,0,0,,True
aft1cg,0,0,"I've leveled off at 60mgs per day and if I wanted it, I'd need a much bigger shot than I used to to feel even a little.",True
2dgcl6,0,0,,True
2dsyef,0,0,,True
2ji0c6,0,0,,True
2l1ir7,0,0,,True
2lnb5k,0,0,,True
2tfp54,0,0,,True
2uwlao,0,0,,True
2vqj0o,0,0,,True
2x51r2,0,0,,True
2yqk8v,0,0,,True
30j411,0,0,None,False
31le5r,0,0,,True
31x4d2,0,0,None,False
321w3c,0,0,,True
32wxna,0,0,,True
35ip7o,0,0,,True
36iaud,0,0,None,False
3a9zzd,0,0,None,False
3arut4,0,0,,True
3bbq7v,0,0,None,False
3bd3fy,1,0,"I was still high when I woke up, but I guess some combo of sitting in steam for a half hour and the shock of waking up like I did had me extra messed up. Because I was having trouble standing up straight and walking and all that good stuff.",True
99wqcp,0,0,,True
9aapzt,0,0,,True
9c6xez,0,0,,True
9hktm7,0,0,,True
9tq12o,0,0,,True
9yz6dy,0,0,None,False
aep1b6,0,0,,True
aiii48,0,0,None,False
av8v4r,0,0,,True
awozxz,0,0,,True
azcgte,0,0,,True
b176mz,0,0,None,False
b3mgx6,0,0,None,False
b76t04,0,0,,True
b78h0j,1,0,tomorrow ill have some nice IR oxy,True
bad5yw,0,0,,True
bclisc,1,0,this will last me maybe thru the weekend,True
bf6i4s,0,0,8n5lpd,1,0,dope sickness kicked in,
1,0,"This usually only happens when you are intoxicated,",True
cb9g1c,0,0,,True
1naxdu,1,0,I'm really scared I can't make it much longer.,True
1nij95,1,1,I thought I was through the hardest parts of physical withdrawals and such. Can anyone tell me if it will just reset or if they'll be less severe this time around?,True
1nu173,1,0,I'm on day 3 of being clean after a couple of slip ups since deciding to get clean.,True
1pdijm,0,0,,True
1q5itf,1,0,"I have 35 days clean. 35 long, hard days.",True
1rzh7m,1,0,It's now 3am the morning of day 2.,True
1sdmc7,1,0,I don't know why I've been fucking up so badly lately. But I can't seem to get more than a few days clean. This is the beginning of day 4.,False
1smfyt,1,0,I'm almost certain I'm going to fail this final. I'm dreading having to go sit it.,True
1spino,0,0,,True
1st6ax,0,0,,True
1texc2,0,0,,True
1v372o,0,0,,True
1vuf71,1,0,I know I'm never going to get and stay clean unless I figure this shit out first.,True
1vxjmy,0,0,,True
1wsf9j,0,0,,True
1xyyz2,0,0,,True
1ym81n,1,0,I will openly admit that I'm weird as fuck. Which is fine. I fully embrace it. Couple that with ridiculously shyness though... Meeting new people isn't my strong point.,True
26l19t,0,0,None,False
270jse,1,0,I remember how much withdrawals suck a little bit too well. But that was coming off of 3 years of using.,True
139cae,0,0,None,False
3kyrfw,0,0,,True
3nbed3,0,0,None,False
3nify8,0,0,,True
3nqduu,0,0,None,False
3nx8md,0,0,,True
3o3urm,0,0,,True
3oi8bd,1,1,"Was this an od? I didn't black out but I obviously had too much, so much that I've decided I'm no longer going to indulge in opiates or else I just might kill myself.",True
3qr720,0,0,,True
3qrapd,0,0,,True
60hxnq,0,0,,True
63of95,0,0,None,False
64t3ja,0,0,None,False
65s7c3,0,0,,True
660fow,0,0,,True
667ayt,0,0,None,False
66i1lx,0,0,,True
66n3zi,0,0,None,False
67365w,0,0,None,False
676662,0,0,None,False
68y8ly,0,0,,True
9mpfob,0,0,None,False
23oe3c,1,0,"I'm on day three now, and I'd like to know... is this going to stop feeling like death sometime soon?",False
2euvu7,0,0,None,False
2f3p9p,0,0,,True
2feg71,0,0,,True
2g1bpo,0,0,,True
2g2bau,0,0,,True
2j9myu,0,0,None,False
2qncjf,1,0,he wasn't breathing and he was blue.,True
2uuhv1,0,0,,True
2ymkwh,0,0,None,False
3n770r,0,0,,True
3orp81,0,0,,True
3qyk6b,0,0,None,False
4me27z,0,0,,True
7nhw1l,0,0,,True
195zqa,1,0,i wish i could use right now but i have sub doctor appt friday morning so i technically have to wait until after that because i drop everytime i go,True
19fd8p,0,0,None,False
19fj5o,0,0,,True
1a13tk,0,0,,True
1bosyo,0,0,,True
1fn2fb,0,0,None,False
1tof60,1,0,I am planning on copping a jab or two on Friday.,False
1tun3q,1,0,I actually got high! I can't wait to do some more dope after a long night of partying on nye.,False
1u3k1l,0,0,,True
1u5c2h,1,0,I'm flying out to west palm beach for anywhere for 1-3 months in inpatient.,True
1ua06b,1,0,Tomorrow I'm flying out to Florida from Chicago to do a 1-3 month inpatient program.,True
211yw4,0,0,,True
2j19lb,0,0,,True
2pkwer,0,0,None,False
2puo9a,0,1,,True
2qhyvn,0,0,,True
3a3ier,0,0,None,False
3a3wr9,0,0,None,False
3paytc,0,0,,True
3pb0qj,0,0,,True
3vmjm9,0,0,,True
510t9h,0,0,None,False
537rp3,1,0,I am sober off illegal substances but take 70mg methadone and it makes me tired so i have to drink coffee daily.,True
6ibq6s,0,0,,True
6or7wx,0,0,,True
2w23fp,1,0,still dying to just do some drugs.,True
30w7kz,1,0,"i was freaking out so bad, screaming, begging, crying... he lost my boyfriend's pulse completely for about 11 seconds before they woke him up and stabilized him.",False
3ce9om,0,0,None,False
3ir7o7,0,0,None,False
3u0p3d,0,0,None,False
3zmmqw,0,0,None,False
40jtor,0,0,None,False
43rva7,0,0,,True
44jtfb,0,0,None,False
47t6jd,0,0,,True
4t5tvo,0,0,None,False
79xohy,1,0,"ill just spiral out a bit then get on subs, rinse, repeat.",True
7iz24v,1,0,when we cave everytime cause we feel like complete shit.,False
