post_id,predicted_tense,verbatim_example,true_tense
3vgc3p,ERROR,ERROR,0
5b0wy1,ERROR,ERROR,0
5hievf,0,,0
5k1o0g,ERROR,ERROR,0
5k1oee,ERROR,ERROR,0
5ogbx0,0,,0
5tkele,ERROR,ERROR,0
6pevu3,0,,0
6so434,ERROR,ERROR,0
6yx7cl,ERROR,ERROR,0
7g4wqe,0,,0
7utwml,ERROR,ERROR,0
7wgn6u,ERROR,ERROR,0
7zoddk,ERROR,ERROR,0
8ty54o,0,,0
9eheaz,ERROR,ERROR,0
64ib16,1,Im 90 days sober,0
65amiz,1,Until one day I just had to leave because I was dope sick,1
6bungt,ERROR,ERROR,0
6bv001,0,,0
6d0m6u,ERROR,ERROR,0
6eni2i,ERROR,ERROR,0
6f6hm3,0,,0
6gquvp,ERROR,ERROR,0
6jsh71,0,,0
6s32sv,ERROR,ERROR,0
6vx1z8,ERROR,ERROR,0
75usyl,0,,0
9r7jvb,ERROR,ERROR,0
9rgnuu,0,,0
akkd6f,1,So I just started my suboxone after a 6 months binge,0
21qjm8,1,I've been on opiates on and off since 2004 for recreational use and no more than 5 or 6 days off since October 2011.,0
2chamm,1,"Luckily I've only been using everyday for about 3 weeks, but fuck. I'm 24 hours into withdraw and it's tough.",1
2dgb15,1,I started Suboxone today,0
2dqm1m,1,I went last night to my first NA meeting in years,0
2dtp5p,1,Shared for the first time at NA last night.,0
2ekc5q,1,This is the longest I've been sober since summer 2011,0
2eu61b,1,"I haven't been sick in years, at least I haven't felt sick, other than withdrawals, in years.",0
2f6l3u,1,"It's day 20 for me. Tomorrow will be 3 weeks sober, which is incredible to me.",0
2fqh63,1,What have you done for your recovery this weekend?,0
2fyi7y,1,"I'm 4 weeks sober, 28 days yeah yeah! I'm clean another day and thankful for that!",0
2g8wqx,1,"Earlier this summer if you told me that at midnight every Friday and Saturday night I'd be at an NA meeting, I would have laughed in your face.",0
2h236d,1,"But, I am clean, and life is good!",0
2hcdfs,1,"I'm on day 43 here... I didn't let it bring me down like I usually would! Trying to move forward, and have another day sober under my belt.",0
2i7zgb,1,"I've hemmed and hauled about weather or not to go, but after getting advice from my IOP group, NA home group, and therapists; I have decided to go.",0
2ivdyt,1,"It's day 59 for me... I've now officially moved from the rehabilitation phase, to the aftercare phase.",0
2lr7de,0,,0
2n5vj8,1,Been in a bit of a funk since right around my 90 days clean.,0
2nkbfq,1,"It's day 110 for me since I last used opiates, marijuana, alcohol, coca in, etc.",0
3gcc7r,1,"I was talking about you guys and recommended a new comer come check this sub out. I can't believe I'm 4 days away from my 1 year, and less than a week away from my celebration.",0
2hoo9h,ERROR,ERROR,0
2icg4d,ERROR,ERROR,0
2j8zso,ERROR,ERROR,0
2jlf7o,ERROR,ERROR,0
2johmn,0,,0
2ljykd,ERROR,ERROR,0
8jsh11,ERROR,ERROR,0
8kow2v,ERROR,ERROR,0
912r36,ERROR,ERROR,0
930pja,0,,0
18hogu,0,,0
1g3x3z,0,,1
1m04ox,0,,0
24oizv,1,Now after quitting H for almost 2 years it's like I've aged 10 years.,0
2eo8fu,1,"While I am currently keeping withdrawals at bay with 10 - 20mg a day of OC (I was pretty steady at 50 - 100mg a day, every day),",0
2qegjj,1,"I am trying to be strong and endure moving from chewing a 50mcg fentynal patch every day to oxycontin (20mg). I have clonazepam + my nightly 20mg extendedbullshitoxy to come down, but I have enough speed to stay up for a while ;)",0
2qraq3,0,,0
2uted8,0,,0
2zlapn,1,"I had my last oxy yesterday morning -- then I had about 1mg of sub last night, and I'm 100% dry and broke.",0
2ztmsi,1,"After a year of daily use, I am done with these fucking useless pills and the useless fuckers who I have to deal with in my life.",1
354b3f,0,,0
356qxg,ERROR,ERROR,0
374yoy,0,,0
3b662j,1,"After 90 hours since my last oxycodone dose, I can officially say that I am withdrawal free (with minor exception) .",0
5cfk3y,1,I'm on day 14 now. Every day is a little but better but also a little bit harder. I've had to call on my clean friends and therapist every single day for the past week.,1
5do5w4,1,I know I don't need to use.,0
5e021n,1,Smoked a roach I had in my ash tray on Friday night and felt immense relief from the nasty cravings I was/am getting for my DOC.,0
5lmr46,1,Went back for that one last time.,0
5m7uxx,1,I haven't even been able to string 30 days clean together in three years. Fuck. I hit 25 in December and I worked HARD for that. It FUCKING hurts to think about that work wasted and back here at day 7.,0
5m8cbd,0,,0
5vz0c8,1,Back here at day 2 yet again.,0
5wa2x6,1,I just hit 96 hours into my current detox.,0
5wbuio,1,"I'm barely 100 hours into my detox but I'm just thinking about last Wednesday around noon, three hours after my last dose,",0
5wvc6g,1,I leave for an in-patient this afternoon for 30 days.,0
626yao,1,"I've been to rehab before, last stint was in 2009. It was a very clinical style rehab, I learnt a lot about my addiction intellectually and it all made sense to me. I stayed clean for a year and a half and the roller coaster began again.",0
65cetl,1,"I'm nowhere near out of the woods, but for now, I'm not constantly obsessing about getting high.",0
69elm6,1,I'm tripping balls. I've been thankful to have some extra time before the event to continue to work on my shit but I'm also terrified that the life upheaval will be more than I WANT to handle.,0
6w32fm,1,I'm still clean after 6 months.,0
5eyu2c,1,"I started using heroin back in 2004, after graduation I got into pills, you know the story well eventually I tried heroin and I loved it.",0
5fakxa,0,,0
5gec3u,0,,0
5k5ef8,0,,0
6h5m7b,1,Now before everyone freaks out just know I'm a ex homeless junkie who managed to kick a 8 ball a day habit on 9 suboxin.,1
4g4vh6,ERROR,ERROR,0
4i9974,ERROR,ERROR,0
4ml4hi,0,,0
4op8in,ERROR,ERROR,0
4z2mam,ERROR,ERROR,0
557aht,0,,0
5899fw,1,I've been without heroin for a little bit now,0
7v4a5x,0,,0
8e2q2w,0,,0
8foj96,0,,0
3l9j7c,1,I'm withdrawing,0
3le8du,1,"The intense bond passes between them and its almost visible as Robert gives up and quiets his yelling, sagging into Art's body as he pulls him.",0
3lelam,1,"The intense bond passes between them and its almost visible as Robert gives up and quiets his yelling, sagging into Art's body as he pulls him.",0
3mo5w2,ERROR,ERROR,0
3n2ovm,ERROR,ERROR,0
3ntap0,0,,0
3plm0v,ERROR,ERROR,0
5m1kxs,1,I used to be quite active on this sub but got clean for close to a year. Well I relapsed and it turned into a three month bender.,1
5mois4,1,Headed into day 4 now of withdrawal from bth.,0
5mt9d3,1,I'm almost to the other side of this and can't wait for freedom! Onto day 5!,0
5mybow,0,,0
5nrffi,1,I was basically sitting on my hands watching the clock minute by minute telling myself not to leave the house. I knew if I left I'd get dope.,0
70e73c,0,,0
71fs3w,0,,0
73aox3,0,,0
82lvqg,0,,0
8y5xe0,1,used to share my opiate inspired artwork here now and then,0
913j09,1,"I have a little over 18 months clean but I just can't take the crushing sense of anxiety, depression and loneliness.",0
1d1z30,ERROR,ERROR,0
1fi63n,0,,0
1mdn4w,1,"I have been opiate free for a respectable amount of time... I went through a very long period where I only played video games while high,",0
3ec0k1,1,He kicked with over 120 oxy 30s and over $200 of heroin IN HIS POSSESSION.,0
47821b,1,"However, on our journey in recovery (were both about 1.5 years sober), we've noticed that we both have extremely bad reactions to specific foods.",0
2usdaq,1,"So here I am, 60 days clean today.",0
3p630r,0,,0
42jqib,1,"I've been in and out of recovery since I was 22, in 2008",1
5tk2th,1,I've been in and out of recovery since '09 and this is the longest I've managed to stay clean.,0
5y34e5,1,"I've been sticking it out, and great things are happening in my life right now. I'll be getting my license back this week, and hopefully getting a car in a month or so.",0
4wghw3,ERROR,ERROR,0
4wn4lx,ERROR,ERROR,0
4x22ko,0,,0
4x2cmy,0,,0
4x5tju,ERROR,ERROR,0
4xfdei,1,coming off a 3 week heroin binge that started because of my dopesick coming off of oxycodone.,0
4xolj8,1,"then i learned it was sunday. saw a bunch of my old foils, burned all the residue off, enough for 2-3 good rips, didnt smoke ANY.",1
4xth55,1,last day of pain was managable with weed and tylenol.,0
4xwgnk,1,havent used one of these in about a year.,0
4y60d1,1,"I could lowkey dose in the bathroom/green room (if the venue has one?) after my set and enjoy some good bands,",0
4yd4cu,1,"I got one to help cope with withdrawal and chip off Heroin, because for some reason I don't feel a craving for Oxy like I do with Heroin and as long as I do a tiny bit of opiate I can usually endure any remaining w/d symptoms.",0
4zfsrv,ERROR,ERROR,0
50eob3,ERROR,ERROR,0
50fctm,ERROR,ERROR,0
50r0kv,ERROR,ERROR,0
50uqqk,ERROR,ERROR,0
51jogj,0,,0
51mlcc,ERROR,ERROR,0
52f0y8,1,"I'm on another clean streak, still in acute withdrawal",0
52mzs8,1,I was taking 8mg clonazepam for 2 full years daily (RX'd) and probably 80-100mg oxycodone a day and cut both cold turkey once.,1
52no2p,1,Right now I'm on day 2 of fentanyl/analog withdrawal.,1
52qzf0,0,,1
60lats,1,I've been on suboxone since February 3rd,0
651szn,1,I'm on track from tapering down from 16mg to 2mg of suboxone daily.,0
6th6ut,1,"i stopped taking it for a day and a half because i hurt my knee at work, and over the weekend i've probably taken about 80mg-120mg of oxycodone",0
6toxjp,0,,0
722d29,0,,0
1k5gaz,ERROR,ERROR,0
1lmluc,ERROR,ERROR,0
1m1di0,ERROR,ERROR,0
1ni8o7,0,,0
1vp1ae,ERROR,ERROR,0
1wquz1,ERROR,ERROR,0
1xeg63,0,,0
1zqlhf,0,,0
23pv38,ERROR,ERROR,0
23vo4z,ERROR,ERROR,0
25wok0,ERROR,ERROR,0
25xrjo,ERROR,ERROR,0
27hc44,ERROR,ERROR,0
29pe97,ERROR,ERROR,0
2b0q0j,0,,0
2c7h7s,0,,0
2o3xge,ERROR,ERROR,0
2ocg89,1,I OD'd tonight. First time I ever had.. and last time if ever will.,0
2xnxmu,ERROR,ERROR,0
36cxa9,ERROR,ERROR,0
5sb0ez,1,I am still a slave to the beast.,0
5thap3,0,,0
5ura51,0,,0
5v9njc,0,,0
64ohbl,ERROR,ERROR,0
65nbjs,0,,0
1peg8y,1,I have been using for the past 2 months and need to get clean.,0
1rpx11,0,,0
1s505e,0,,0
1s80yh,1,"I've attempted to admit myself to the psyciatric institute a couple years ago, was triaged and then essentailly laughed at becuase I wasn't a threat because I wasn't suicidal.",0
1sez54,0,,0
2522nd,1,I have some sub's I can take so that should help buy still need to wait another 12 hour before I can take it.,0
27ilju,ERROR,ERROR,0
27q7rn,ERROR,ERROR,0
2cgdn8,1,"I was in hardcore, white knuckle, cold turkey withdrawal(puking, shitting, cold sweats, can't get comfortable, etc).",1
2gyhsa,1,I mean at this point I've used everyday for a week and now get withdrawals again.,1
2o8onl,1,Using was fun. This is my weakness.,0
2qinso,1,"I've come to terms with my past, I no longer have that shame that comes with realizing that I am indeed an Addict, with a capital A.",0
53g3xm,1,I was detoxing off suboxone. I was on Sub maint. for 4 months prior.,0
8fwt2u,1,Gonna be sober today,0
8je6i3,1,24 days sober...this is so hard .,0
8k1ipv,1,I've been given gabapentin by my addiction doctor... I flushed them down the toilet last night because I caught myself taking more than prescribed to reach a recreational dose,0
8k1k5h,1,"I've been off opiates for 26 days now, physically back to 100%, but my gp gave me gabapentin to help withdrawl three weeks ago and last night i flushed then down the toilet because I caught myself abusing them.",0
8l6lf1,1,"I had 31 days yesterday and threw it all away when a coworker offered me free vicodin...Un-fucking-believably, I have mild withdrawl today.",0
94hw0w,1,Was using opiates on and off for about 3 years,1
99v50z,0,,0
9ty9nh,1,"I'm happy to get coffee, talk recovery, etc.",0
a9vnxz,1,The last few nights I've woken up gasping for air in a total panic for no reason at all.,0
ah3b4a,1,"Since getting clean, I've had extreme anxiety and frequent headaches.",0
btujsy,1,"I was only using short acting pain pills, no heroin or methadone, albeit I was using norco/codeien for about 4 years prior.",0
bz8m4u,1,I'm a few days past 7 months of complete sobriety.,1
5zufu4,ERROR,ERROR,0
6onjd6,1,"I've tried to quit nasal heroin and fent, made it to day 2 cold turkey couldn't take the withdrawals I was flopping and moaning in pain like a fish.",0
6ooeq0,1,I'm almost 24 hours in off pure fent from China and it's not treating me well... when can I take a 2mg sub where I 100% won't go into WD,0
6q4a92,1,I wake up throwing up because of the short half life,0
6qgu9j,1,"So when I get sober, when do I know what's withdrawal pain and what is my disease pain as I forgot how it is to be sober.",0
6r08x3,1,I wake up in severe pain if I haven't used within 12 hours.,0
6tjed3,1,How much and what mg and how many hours in between can I dose this stuff to keep withdrawals bearable for a cold turkey from H,0
6vtbvd,1,I did .25 of suboxone last night.,1
6ycv55,1,I started withdrawing 18 hours out. I'm talking puking and everything so I just went back to what I knew fixed it.,1
6zysjf,1,I was in a detox a couple months ago and I stayed the whole time but they also allowed me to bring my phone and I had a tv in my room and wasn't locked up.,0
70fisp,1,"One time I took suboxone 2 hours after my last dose of heroin and was fine, but one time I took a subutex 26 hours after last dose and went into precip WD.",0
7bvqvj,1,I went into percip withdrawal nothing crazy just some RLS and anxiety and all that moderate WD.,0
7k3g81,1,I've heard all these horror stories of suboxone prolonging withdrawals when coming off.,1
8b1hh0,1,A month after the last time I did it,0
8h9u39,1,I finally got off of dope using a sub taper. Coming up on 6 months clean from heroin/fent.,0
3x916d,ERROR,ERROR,0
3y8uqq,ERROR,ERROR,0
3yo8bf,ERROR,ERROR,0
431q6i,1,"7 hours after ingesting 90mg of oxy, I am knee deep in fucking withdrawals.",0
456ewl,1,It is on my mind & will not stop.,0
45afjw,0,,0
4g8w0z,1,I am finding it extremely overwhelming that I have to work 40 hours a week & simultaneously go through opiate withdrawal.,0
4hv25r,1,"When we try to kick the habit, we become physically ill. (Albeit cruel & unusual punishment for taking a step in the right direction) Now the illness itself is uncomfortable at best, & miserable at worst.",0
4zos1m,0,,0
5sl9q2,1,I remember being happy every single day.,0
60a2qw,0,,0
8vcvnf,1,I have been off opiates for 3 years now thanks to kratom & a shit-load of willpower.,0
bnfbis,1,I am long since clean.,0
6213cc,0,,0
65x0y0,1,"I decided to quit about a month ago and for the first time, I felt like I was mentally done with the shit.",1
68tugp,1,"I loved every single second of every high, but I just love life more than drugs now.",1
69rsvb,1,"Over the past month, I couldn't take a damn nap to save my life.",0
6ubnhg,1,This is my first time quitting in my 8 years of using and I haven't relapsed so far.,0
7b8yd7,1,"I just looked back on a post I made on r/opiates when I was just about to quit fentanyl and it made me kinda sad, kinda happy.",1
7pbgsj,1,"I can't imagine being out in the rain or snow and experiencing withdrawal, praying that someone will come through or that you can scrounge up enough money to pick up and not be sick.",0
95s5im,1,I have 16 months clean as of Monday,0
yrdfn,ERROR,ERROR,0
11t3ai,0,,0
13hkwt,0,,0
16ksus,0,,0
1gd80o,ERROR,ERROR,0
1t80g3,1,I used to get off to this subreddit but it just makes me nervous.,0
2h6z88,1,Getting sober was the hardest thing I've ever gone through in my life,0
3hgu09,1,"I was on opiates for about 2 years after my accident, and stupidly decided to quit cold turkey instead of taper off.",1
4tssfz,1,This is the last time I will go through this.,0
4turk4,0,,0
4ty1r4,1,It's helped me with wd,0
4tydti,1,Finally deleted dealers' numbers.,0
4uimtr,1,"That shit is gonna follow me around all the time, forever, but I have to be able to recognize it and fight it.",0
4vauox,1,I'm a little over a week clean now and I've had withdrawal,0
57t3eo,0,,0
5d3b6i,1,I'm finally over the worst of WD,0
5nmk3j,1,I've been clean for a few months.,0
5xb5zz,0,,0
68t4xs,ERROR,ERROR,0
6eatyc,1,I've been using heroin.,0
6fbatf,1,I went to rehab and just got out last Tuesday.,0
6k1z9f,1,I've been clean over a month now but when I went to rehab everyone there told me that they could get high in their dreams and that it was weird that I couldn't.,0
7a1qci,0,,0
7r7njn,1,"I've continued to stay clean, I've bought a car and i've dealt with the financial ruin that I have caused.",0
8ci1wf,0,,0
8reqyf,1,"Well, May 2nd of this year was my 29th birthday. My last birthday in my 20's and 20 days shy of one year clean of heroin.",0
ae2rfw,1,"I've been on sub maintenance since May 22, 2017",0
4o4lrm,1,My sobriety date is 9/14/14! I'm 27 years old.,0
6k6l0e,1,"One of our writers, Johnny, just got a whole year clean",0
75ymwk,0,,0
7ms1qp,0,,0
7q3s1u,1,"We believe that Star Wars is actually super deep, and wrote up this piece on how the Last Jedi relates to being clean and sober.",0
7scuae,1,"My good friend Joffrey has been clean for over 5 years,",0
7uh5kq,1,7 months,0
7ysc8t,1,he's been clean for about a year now,0
80opg3,1,"Living life clean and sober is hard sometimes. Like, I think every one of us reaches that point when we actually want to give up.",0
87xzz2,1,"I was actively using, the stigma of being an addict kept me from getting help sooner.",0
8c0bx7,1,They're both young and have multiple years clean and sober.,0
8ecoun,1,Check out this article by my friend Aly about what her journey has been like for the past 4 years!,0
8jefqu,1,Learning self love in recovery .,0
ah548w,1,I've been clean and sober for over 4 years.,0
20vf2z,1,i've spoken to two other guys i'm really close to and one says he doesn't believe it because he's known him (aa sponsor) for a few years and said to keep him since it's working.,0
22gu95,1,"i wake up fine and by the evening i'm hurting so hard. part of me knows there is no way i'm fucking this up and part of me says fuck it, it wasn't that bad and it's not like i'm going to get high over it but i am in such mental agony that i almost want to make it stop somehow.",0
2a2vyo,1,five and a half months ain't goin' out like that.,0
2aiuzq,1,shit is annoying sober.,0
2t219z,1,shot dope for the last time January 19th of last year if I am not mistaken.,1
420kus,0,,0
5p3ha3,1,"I went through the 12 steps of AA in my first three months, and have continued to live more or less along those lines.",0
7v9sgj,1,I have been able to do so much since I've gotten sober from IV heroin and everything else. I have traveled to five continents this past year.,1
3j7ys7,ERROR,ERROR,0
3u5edk,ERROR,ERROR,0
3xc2jo,1,"In the months after his death my use spiralled completely out of control, I went from using a couple of times a week to every day, all day, waking up in the middle of the night sick.",0
4l7t84,0,,0
4nej8v,1,"I quit it, ain't fuckin with it...say that all the time",0
4q4v1a,1,He was still pale and sweating but now crying from the pain of precipitated w/d.,0
51m0hv,0,,0
54vnx9,0,,0
7lnq2e,0,,0
7mvnfn,ERROR,ERROR,0
aft1cg,0,"I've leveled off at 60mgs per day and if I wanted it, I'd need a much bigger shot than I used to to feel even a little.",1
2dgcl6,0,,0
2dsyef,ERROR,ERROR,0
2ji0c6,ERROR,ERROR,0
2l1ir7,ERROR,ERROR,0
2lnb5k,ERROR,ERROR,0
2tfp54,ERROR,ERROR,0
2uwlao,ERROR,ERROR,0
2vqj0o,ERROR,ERROR,0
2x51r2,1,he was a big dope user back in the day so alot of his songs are about using,0
2yqk8v,ERROR,ERROR,0
30j411,ERROR,ERROR,0
31le5r,0,,0
31x4d2,ERROR,ERROR,0
321w3c,0,,0
32wxna,ERROR,ERROR,0
35ip7o,ERROR,ERROR,0
36iaud,ERROR,ERROR,0
3a9zzd,ERROR,ERROR,0
3arut4,ERROR,ERROR,0
3bbq7v,ERROR,ERROR,0
3bd3fy,1,"I copped some FIRE this afternoon... I was happy with my purchase. After my test bag, I had to swing by an old co-workers house to hook her up with a bag.",0
99wqcp,ERROR,ERROR,0
9aapzt,ERROR,ERROR,0
9c6xez,ERROR,ERROR,0
9hktm7,ERROR,ERROR,0
9tq12o,ERROR,ERROR,0
9yz6dy,ERROR,ERROR,0
aep1b6,ERROR,ERROR,0
aiii48,ERROR,ERROR,0
av8v4r,0,,0
awozxz,ERROR,ERROR,0
azcgte,ERROR,ERROR,0
b176mz,ERROR,ERROR,0
b3mgx6,ERROR,ERROR,0
b76t04,0,,0
b78h0j,0,,0
bad5yw,ERROR,ERROR,0
bclisc,ERROR,ERROR,0
bf6i4s,ERROR,ERROR,0
bk2pll,ERROR,ERROR,0
bxczdq,ERROR,ERROR,0
cb9g1c,ERROR,ERROR,0
1naxdu,1,I'm on day 4 clean.,0
1nij95,0,,0
1nu173,1,I'm on day 3 of being clean after a couple of slip ups since deciding to get clean.,0
1pdijm,1,I'm so damn close to 30 days.,0
1q5itf,1,"I have 35 days clean. 35 long, hard days.",0
1rzh7m,1,A few weeks ago I relapsed after only a little over a month clean.,0
1sdmc7,1,I don't know why I've been fucking up so badly lately. But I can't seem to get more than a few days clean. This is the beginning of day 4. It's longest I've gone since getting 30 days.,0
1smfyt,1,This is the beginning of my day 7 after about a 3 week relapse.,0
1spino,1,I've been trying to take another look at my life and my recovery and really see what needs to be done and what needs to change to be successful this time around.,0
1st6ax,0,,0
1texc2,0,,0
1v372o,ERROR,ERROR,0
1vuf71,1,The past three years have been hell. I tried so hard to just pretend it didn't happen. But I could only keep it out of my head for so long. My use went up drastically.,0
1vxjmy,1,I know I've been so shitty about this whole recovery thing.,0
1wsf9j,1,I'm on day 11 clean after off and on use for about 5 months after starting to try to get myself to quit.,1
1xyyz2,1,I have 26 days clean.,0
1ym81n,1,"I've tried the whole be friends with them just do different things. Turns out I'm capable of that for about a week, 2 tops, before I'm using again.",0
26l19t,1,I know it's a stupid thing to let fuck me up but ever since it happened I've been freaking out and all I want to do is get loaded.,0
270jse,1,Spent the past 3 days using.,0
139cae,0,,0
3kyrfw,0,,0
3nbed3,ERROR,ERROR,0
3nify8,0,,0
3nqduu,ERROR,ERROR,0
3nx8md,ERROR,ERROR,0
3o3urm,ERROR,ERROR,0
3oi8bd,0,,0
3qr720,ERROR,ERROR,0
3qrapd,0,,0
60hxnq,ERROR,ERROR,0
63of95,ERROR,ERROR,0
64t3ja,ERROR,ERROR,0
65s7c3,ERROR,ERROR,0
660fow,ERROR,ERROR,0
667ayt,ERROR,ERROR,0
66i1lx,ERROR,ERROR,0
66n3zi,ERROR,ERROR,0
67365w,ERROR,ERROR,0
676662,ERROR,ERROR,0
68y8ly,ERROR,ERROR,0
9mpfob,ERROR,ERROR,0
23oe3c,1,"I started feeling like I at least needed a break...so I switched to snorting for like a week or so before,",1
2euvu7,ERROR,ERROR,0
2f3p9p,ERROR,ERROR,0
2feg71,0,,0
2g1bpo,ERROR,ERROR,0
2g2bau,ERROR,ERROR,0
2j9myu,ERROR,ERROR,0
2qncjf,0,,0
2uuhv1,0,,0
2ymkwh,ERROR,ERROR,0
3n770r,0,,0
3orp81,ERROR,ERROR,0
3qyk6b,ERROR,ERROR,0
4me27z,ERROR,ERROR,0
7nhw1l,1,"I got clean one year and two months ago. I was laying on a mattress in my living room, just staring at the wall and fucking hating myself. I did a massive line of dope and realized that self-loathing never went away...it was just was hiding under an opiate haze.",1
195zqa,0,,0
19fd8p,ERROR,ERROR,0
19fj5o,ERROR,ERROR,0
1a13tk,0,,0
1bosyo,1,I've been perscribed suboxone since october of last year,0
1fn2fb,ERROR,ERROR,0
1tof60,1,I just got a bunch of Xmas money and am planning on copping a jab or two on Friday.,0
1tun3q,ERROR,ERROR,0
1u3k1l,0,,0
1u5c2h,0,,0
1ua06b,1,This week I've shot somewhere around ~100 bags and a little bit of coke since last Friday.,1
211yw4,1,I have 78 days. My longest clean time from heroin...ever!!!,0
2j19lb,1,This time last year I was sitting in inpatient back in the Chicago area.,0
2pkwer,1,I've been clean for almost a year from iv heroin,0
2puo9a,ERROR,ERROR,0
2qhyvn,1,I am at solid landings rock solid recovery and am at day 5 of 90,0
3a3ier,0,,0
3a3wr9,0,,0
3paytc,0,,0
3pb0qj,0,,0
3vmjm9,ERROR,ERROR,0
510t9h,ERROR,ERROR,0
537rp3,1,I am sober off illegal substances but take 70mg methadone and it makes me tired so i have to drink coffee daily.,0
6ibq6s,0,,0
6or7wx,ERROR,ERROR,0
2w23fp,ERROR,ERROR,0
30w7kz,1,"i don't know if it was fent or what. we've done triple the amount, easily, in one sitting. more than triple.",0
3ce9om,1,i've been clean for two months today.,0
3ir7o7,ERROR,ERROR,0
3u0p3d,0,,0
3zmmqw,0,,0
40jtor,0,,0
43rva7,ERROR,ERROR,0
44jtfb,ERROR,ERROR,0
47t6jd,0,,0
4t5tvo,ERROR,ERROR,0
79xohy,1,"ive had so many close calls with this shit. the day i learned what pwd was, i had an interview for a promotion. i got the job, but the pwd started as i was being interviewed.",0
7iz24v,0,,1
8n5lpd,0,,0
